,id,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,delta_price_off_peak_var,delta_price_peak_var,delta_price_mid_peak_var,delta_price_off_peak_fix,delta_price_peak_fix,delta_price_mid_peak_fix,avg_price_off_peak_var,avg_price_peak_var,avg_price_mid_peak_var,avg_price_off_peak_fix,avg_price_peak_fix,avg_price_mid_peak_fix
9252,a04a11e915c7e4f8552465b4c96133a0,5607,0,1602,2011-07-29,2016-05-26,2015-11-09,2015-06-23,876.6,1602,28.0,21.07,0.182936,0.0,47.30237796,f,296.27,41.67,41.67,1,64.44,5,13.2,0,0.0417,0.0,0.0,3.0,0.0,0.0,0.1552,0.0,0.0,45.1947,0.0,0.0
9253,49f1f192fd6fa6d94725b68301a4eaa0,963288,0,54281,2010-06-08,2016-06-08,2010-06-08,2015-06-12,4537.1,0,0.0,13.55,0.1646369999999999,0.087381,44.31137796,f,0.0,15.08,15.08,1,513.38,6,10.35,0,-0.0015,0.0037,0.0,0.1778,0.0037,0.0,0.1678,0.0861,0.0,44.3558,0.0,0.0
9254,a6e438a2c9ead5eb03e4304e0b58ce8d,8070,0,2059,2010-05-11,2016-05-10,2014-02-01,2015-05-14,907.08,2059,0.0,9.7,0.165214,0.087961,44.31137796,f,215.9,19.11,19.11,1,93.76,6,10.35,0,-0.0047,0.0005,0.0,0.1778,0.0005,0.0,0.17,0.0884,0.0,44.3706,0.0,0.0
9255,6fed265a84268b588ff3cad951e3e363,10720,3939,0,2012-10-31,2016-10-31,2012-10-31,2015-11-01,1588.33,0,0.0,19.36,0.147506,0.0,45.30837756,t,0.0,14.92,14.92,2,151.44,3,11.25,0,-0.0005,0.0,0.0,1.1778,0.0,0.0,0.1484,0.0,0.0,44.3651,0.0,0.0
9256,09acb6816d8ffe7a2c62793a36c98920,14371,0,2303,2011-12-01,2016-12-01,2015-11-01,2015-12-02,1262.07,0,0.0,9.61,0.14346,0.0,45.30837756,f,0.0,13.1,13.1,1,105.28,4,11.5,0,-0.0085,0.0,0.0,0.0,0.0,0.0,0.1492,0.0,0.0,44.4447,0.0,0.0
9257,ab32c3a8d93c88b485499566526cb34d,8258,0,1545,2009-03-10,2016-03-10,2009-03-10,2015-03-11,1237.34,1545,0.0,0.0,0.1458839999999999,0.0,44.31137796,f,227.71,30.22,30.22,1,115.57,7,13.2,0,-0.0028,0.0,0.0,0.1778,0.0,0.0,0.15,0.0,0.0,44.4003,0.0,0.0
9258,8275493991a7b8cdee486fa202890dee,555690,48985,49844,2009-10-06,2016-10-06,2015-09-18,2015-10-09,312.78,0,0.0,120.06,0.114667,0.099548,41.27136420000001,t,0.0,45.96,45.96,2,38.55,6,23.0,0,-0.0099,-0.0042,0.0001,0.8296,-0.0042,0.0001,0.1238,0.1036,0.0734,40.7042,24.467,16.3484
9259,51ebff5328dc7a5577c427e227221fb9,21395,0,0,2012-06-28,2016-06-28,2012-06-28,2015-07-04,3153.04,0,0.0,16.32,0.143166,0.0,44.31137796,f,0.0,15.16,15.16,1,260.86,4,10.392,0,-0.0038,0.0,0.0,0.1778,0.0,0.0,0.1473,0.0,0.0,44.3558,0.0,0.0
9260,61c83c20830c1297075be9b512347041,4264,0,0,2011-09-08,2016-09-08,2015-07-12,2015-09-09,630.61,0,0.0,18.37,0.141666,0.0,44.31137796,f,0.0,10.08,10.08,1,51.56,4,10.39,0,-0.0078,0.0,0.0,0.1778,0.0,0.0,0.1477,0.0,0.0,44.3114,0.0,0.0
9261,a7853e3fb193069d388aab7493f0f545,6053,0,0,2010-03-03,2016-03-03,2010-03-03,2015-03-09,237.95,0,0.0,16.0,0.146694,0.0,44.31137796,f,0.0,31.53,31.53,1,24.37,6,13.8,0,-0.0051,0.0,0.0,-0.0,0.0,0.0,0.1508,0.0,0.0,44.2669,0.0,0.0
9262,ef1c96f32f9d4199ed53f77eac6fb8a3,489313,0,39143,2012-01-17,2017-01-17,2012-01-17,2016-01-18,2168.45,2547,0.0,130.32,0.118638,0.101752,40.606701,f,235.8,22.8,22.8,1,314.69,4,15.22,0,-0.009,-0.005,0.0009,0.0,-0.005,0.0009,0.126,0.1055,0.0751,40.566,24.3396,16.2264
9263,25e08297a9bcd62e7da12cf820b71091,7882,0,0,2011-01-11,2016-04-18,2014-04-11,2015-04-19,1179.91,0,0.0,15.83,0.1458839999999999,0.0,44.31137796,f,0.0,21.48,21.48,1,112.49,5,10.392,0,-0.0024,0.0,0.0,0.1778,0.0,0.0,0.1497,0.0,0.0,44.3855,0.0,0.0
9264,531f2ab5ee6ade695739fd73cd82bd3f,50662,0,4577,2012-10-29,2016-09-16,2013-09-16,2015-09-17,1846.29,1745,0.0,132.5,0.1128599999999999,0.096521,40.606701,f,171.05,8.3,8.3,1,181.87,3,17.25,0,-0.0078,-0.0029,0.003,0.1629,-0.0029,0.003,0.1204,0.0999,0.0705,40.6339,24.3803,16.2535
9265,1ae23d4880f064e544ac5d73404e03fa,37699,0,5209,2009-07-14,2016-07-27,2015-12-01,2015-07-28,3657.9,5209,0.0,129.4,0.1128599999999999,0.096521,40.606701,f,496.31,20.4,20.4,1,384.76,7,26.4,0,-0.0078,-0.0029,0.003,0.1629,-0.0029,0.003,0.1204,0.0999,0.0705,40.6339,24.3803,16.2535
9266,aefada2765749585757eb1f42ae2b349,16724,0,836,2005-10-21,2016-10-21,2015-08-26,2015-10-22,815.88,0,0.0,19.74,0.142881,0.0,45.80687796,f,0.0,22.96,22.96,1,63.89,10,13.15,0,-0.0069,0.0,0.0,1.6778,0.0,0.0,0.1488,0.0,0.0,44.5466,0.0,0.0
9267,d90851e539f451c2e14f895798275ea0,12748,0,1047,2010-01-05,2016-02-15,2010-01-05,2015-02-16,952.52,806,0.0,131.01,0.120372,0.103487,40.606701,f,75.66,31.92,31.92,1,123.38,6,16.0,0,-0.0068,-0.0029,0.0029,0.1629,-0.0029,0.0029,0.1279,0.1074,0.0767,40.7017,24.421,16.2807
9268,18acec34034500d84a888a1cc5a29d7a,79619,0,9828,2006-02-02,2016-02-02,2006-02-02,2015-02-03,6939.03,9828,0.0,131.42,0.1017,0.092659,58.99595196,f,843.08,0.12,0.12,1,574.81,10,32.0,0,-0.0054,-0.0026,0.002,0.2367,-0.0026,0.002,0.1072,0.0957,0.0705,59.134,36.4664,8.3622
9269,23ade2c7eb7787fa26982de117a8076e,34296,16684,0,2013-06-21,2016-06-21,2015-05-22,2015-06-23,3833.03,0,0.0,116.47,0.113331,0.096988,40.606701,t,0.0,25.4,25.4,3,237.04,3,27.713,0,-0.0113,-0.0063,-0.0003,0.0,-0.0063,-0.0003,0.1225,0.102,0.0727,40.7289,24.4373,16.2916
9270,37c1930d64bb40e580c9b0fbda002d3d,1246592,0,68647,2010-02-15,2016-02-15,2010-02-15,2015-02-16,1696.69,0,0.0,6.5,0.146694,0.0,44.31137796,f,0.0,29.76,29.76,1,151.97,6,13.2,0,-0.0015,0.0,0.0,-0.0,0.0,0.0,0.1501,0.0,0.0,44.2669,0.0,0.0
9271,a0cd104184c64c21d7086f24e4e10ed4,14115,0,1226,2011-10-05,2016-10-05,2015-09-20,2015-10-09,1319.88,1226,0.0,0.0,0.1153599999999999,0.100243,40.9390266,f,120.44,23.12,23.12,1,144.55,4,19.8,0,-0.0127,-0.007,-0.0026,0.4962,-0.007,-0.0026,0.129,0.1021,0.0626,41.2791,20.363,13.5938
9272,98cfe5487f10de8c805de2dd6a380006,4978,0,0,2011-09-09,2016-09-09,2011-09-09,2015-09-10,747.01,0,0.0,15.79,0.1457109999999999,0.0,44.31137796,f,0.0,10.08,10.08,1,79.27,4,10.392,0,-0.0038,0.0,0.0,0.1778,0.0,0.0,0.1497,0.0,0.0,44.3114,0.0,0.0
9273,a1fa515e8054100cf1076383a686875e,385548,0,28062,2013-02-06,2016-02-06,2014-06-25,2015-02-09,4770.36,3459,0.0,0.0,0.1186359999999999,0.10175,40.606701,f,354.33,64.44,64.44,1,566.59,3,43.0,0,-0.0055,-0.0015,0.0044,0.0,-0.0015,0.0044,0.126,0.1054,0.0748,40.7289,24.4373,16.2916
9274,c0defed5692e04ba89ba6de724309308,4362,0,0,2013-05-08,2016-05-08,2013-05-08,2015-05-11,434.22,0,0.0,14.47,0.1640569999999999,0.0868029999999999,44.31137796,f,0.0,20.34,20.34,1,58.26,3,11.0,0,-0.0042,0.0011,0.0,0.1778,0.0011,0.0,0.1686,0.087,0.0,44.3706,0.0,0.0
9275,90eb3953f0e2f39b6d429439b3e545d0,7691,17323,0,2010-09-30,2016-09-30,2015-07-12,2015-10-01,933.24,0,0.0,17.64,0.162326,0.0850669999999999,44.31137796,t,0.0,10.08,10.08,3,66.55,5,10.392,0,-0.0076,-0.0024,0.0,0.1778,-0.0024,0.0,0.1658,0.0856,0.0,44.2966,0.0,0.0
9276,356d4a9816b2d29856165f98c32c7950,18157,135,399,2010-09-28,2016-09-28,2015-05-24,2015-09-29,669.09,399,0.0,132.31,0.1152369999999999,0.100123,40.9390266,t,39.99,39.05,39.05,2,76.3,5,26.4,0,-0.0093,-0.0036,0.0007,0.4962,-0.0036,0.0007,0.1252,0.102,0.0673,40.9984,22.4191,14.9738
9277,3d92171943e9fbd532dbf945106ed35b,2574,0,0,2010-01-21,2017-01-21,2015-11-18,2016-01-22,390.51,0,0.0,16.15,0.144963,0.0,44.31137796,f,0.0,33.12,33.12,1,40.59,6,13.2,0,-0.0063,0.0,0.0,0.1778,0.0,0.0,0.1506,0.0,0.0,44.3706,0.0,0.0
9278,1b81d3e97bd9fcba2eceafe97655ca68,584109,0,52622,2009-05-14,2016-05-14,2009-05-14,2015-05-23,1924.24,2202,0.0,17.49,0.142819,0.0,44.31137796,f,317.72,22.95,22.95,1,164.54,7,13.856,0,-0.0038,0.0,0.0,0.1778,0.0,0.0,0.147,0.0,0.0,44.3706,0.0,0.0
9279,d8d502e1b7fa1e6fc42be7fb04ba5523,24238,0,0,2012-12-26,2016-12-26,2012-12-26,2015-12-27,314.83,0,0.0,14.77,0.272981,0.0,59.26637796,f,0.0,196.12,196.12,1,173.76,3,13.2,0,-0.0045,0.0,0.0,-0.0,0.0,0.0,0.2416,0.0,0.0,44.2669,0.0,0.0
9280,724e8d828bc7328e00c3e0e707944821,82290,0,4651,2010-08-27,2016-08-27,2010-08-27,2015-08-28,8222.54,4651,0.0,144.33,0.114481,0.098142,40.606701,f,447.96,10.38,10.38,1,912.16,5,27.713,0,-0.0085,-0.0036,0.0023,0.1629,-0.0036,0.0023,0.1225,0.1018,0.0723,40.6203,24.3722,16.2481
9281,7bce7de37335098b126fca5270ee1459,287,0,0,2009-10-26,2016-10-25,2009-10-26,2015-10-28,42.91,0,0.0,19.66,0.146348,0.0,46.30537836,f,0.0,22.07,22.07,1,3.69,6,10.35,0,-0.0034,0.0,0.0,2.1778,0.0,0.0,0.15,0.0,0.0,44.6299,0.0,0.0
9282,98a458def31e1733eed567102f11583c,4819,0,0,2010-01-12,2016-03-08,2010-01-12,2015-03-09,730.13,0,0.0,9.85,0.146694,0.0,44.31137796,f,0.0,25.18,25.18,1,75.48,6,11.0,0,-0.0045,0.0,0.0,0.1778,0.0,0.0,0.1512,0.0,0.0,44.4003,0.0,0.0
9283,25f6b1408289292101f5071f44c5e78d,330081,0,42982,2010-05-12,2016-05-12,2010-05-12,2015-05-14,3110.69,4569,0.0,141.13,0.115174,0.098837,40.606701,f,442.79,80.73,80.73,1,321.11,6,76.0,0,-0.0078,-0.0029,0.003,0.1629,-0.0029,0.003,0.1228,0.1024,0.0733,40.661,24.3966,16.2644
9284,0dfb2b51142e224c6a734746430ee1c1,670633,0,75409,2010-02-19,2016-02-19,2010-02-19,2015-02-20,2012.32,0,0.0,16.26,0.1620329999999999,0.084138,44.31137796,f,0.0,32.64,32.64,1,292.25,6,14.5,0,-0.0047,0.0005,0.0,0.1778,0.0005,0.0,0.1667,0.0849,0.0,44.4151,0.0,0.0
9285,6ac2b778cca976131c57ba3808e27ef6,3084,0,308,2011-11-07,2016-11-07,2011-11-07,2015-11-09,315.19,308,0.0,143.02,0.1165089999999999,0.101397,41.1052014,f,30.3,37.5,37.5,1,39.03,4,24.0,0,-0.0115,-0.0058,-0.0015,0.6629,-0.0058,-0.0015,0.1274,0.107,0.0768,40.6212,24.3894,16.2735
9286,dd20db90614e25c0259ff8e3f5132fe9,36692,0,2835,2004-02-05,2016-02-05,2004-02-05,2015-02-09,3907.67,2835,0.0,141.84,0.1169,0.1000149999999999,40.606701,f,291.51,30.36,30.36,1,378.33,12,20.24,0,-0.0062,-0.0023,0.0035,0.1629,-0.0023,0.0035,0.1243,0.1038,0.0732,40.7017,24.421,16.2807
9287,923164a1ffaee70a936b78ac181258c1,36849,0,3088,2010-06-15,2016-06-15,2010-06-15,2015-06-23,516.35,308,0.0,13.61,0.144902,0.0,44.31137796,f,45.06,22.52,22.52,1,48.38,6,13.856,0,-0.0034,0.0,0.0,0.1778,0.0,0.0,0.1489,0.0,0.0,44.3558,0.0,0.0
9288,f8554b3d2c778baf35cb4562feaab7a5,9390,0,1150,2012-02-27,2016-02-26,2015-12-18,2015-02-27,754.35,595,0.0,8.41,0.186188,0.0,45.80687796,f,111.98,36.84,36.84,1,230.08,4,10.5,1,0.0,0.0,0.0,0.1838,0.0,0.0,0.1899,0.0,0.0,45.8069,0.0,0.0
9289,e9ec1784ff80297e6df1e3e58e77379c,24733,0,3246,2011-09-13,2016-09-13,2011-09-13,2015-09-14,2458.89,3246,0.0,127.94,0.1165089999999999,0.101397,40.606701,f,312.24,14.28,14.28,1,269.18,4,29.7,0,-0.0115,-0.0058,-0.0015,0.1629,-0.0058,-0.0015,0.1268,0.1067,0.0766,40.6067,24.364,16.2427
9290,c27666e29ec6656ac45de49be26815ea,1007266,1265248,63545,2012-11-13,2016-11-12,2012-11-13,2015-11-13,430.35,0,0.0,16.44,0.146348,0.0,46.30537836,t,0.0,21.09,21.09,2,41.68,3,10.392,0,0.0004,0.0,0.0,2.1778,0.0,0.0,0.1462,0.0071,0.0,44.4484,0.0,0.0
9291,077d90a1d8a93e8735e48e4f88488107,2403,0,369,2010-08-31,2016-12-29,2010-08-31,2015-12-30,360.57,369,0.0,16.41,0.146348,0.0,46.30537836,f,54.27,20.54,20.54,2,36.43,5,10.392,0,-0.0045,0.0,0.0,-0.0,0.0,0.0,0.1498,0.0,0.0,44.2669,0.0,0.0
9292,e459faedbd6f7bb340d9168b6f3b68dc,7357,0,0,2010-02-10,2016-02-10,2014-06-27,2015-02-11,1097.76,0,0.0,0.72,0.144149,0.0,44.31137796,f,0.0,34.68,34.68,1,118.17,6,13.856,0,-0.0042,0.0,0.0,0.0,0.0,0.0,0.1489,0.0,0.0,44.4447,0.0,0.0
9293,d0b14d59855a37a382d4ccac27a33cd1,316,0,0,2010-12-27,2016-12-27,2010-12-27,2015-12-28,47.67,0,0.0,0.0,0.147502,0.0,46.31137836,f,0.0,20.54,20.54,1,5.15,5,10.392,0,-0.0045,0.0,0.0,-0.0,0.0,0.0,0.1506,0.0,0.0,44.2669,0.0,0.0
9294,03b53a57b9c2ed04bd9c69ec88206f5b,8480,0,1261,2009-11-23,2016-11-23,2009-11-23,2015-11-24,831.87,1261,0.0,134.15,0.1152369999999999,0.100123,40.9390266,f,121.01,19.56,19.56,1,99.24,6,16.5,0,-0.0093,-0.0036,0.0007,0.4962,-0.0036,0.0007,0.1241,0.1037,0.0735,40.6073,24.3755,16.2596
9295,e44207b5ba27474eacbb311f72ef8b9b,32062,0,19,2011-11-24,2016-11-24,2015-05-24,2015-11-25,3150.35,19,0.0,130.79,0.1165089999999999,0.101397,40.606701,f,1.83,3.12,3.12,1,419.61,4,16.5,0,-0.0103,-0.0045,-0.0,0.0,-0.0045,-0.0,0.1249,0.1045,0.0741,40.7289,24.4373,16.2916
9296,d8f2fca5c3019841d27a8e8df0defb54,389,0,47,2009-07-13,2016-07-13,2009-07-13,2015-07-14,47.03,47,0.0,38.66,0.165793,0.0885389999999999,44.31137796,f,5.67,14.64,14.64,1,4.07,7,10.392,0,-0.0024,0.0028,0.0,0.1778,0.0028,0.0,0.1692,0.0874,0.0,44.341,0.0,0.0
9297,aeaa9ce805aae9e14b6abf5834ac2a8c,12247,0,0,2011-06-03,2016-06-03,2015-06-26,2015-06-14,1273.06,0,0.0,135.01,0.1157609999999999,0.099419,40.606701,f,0.0,19.36,19.36,1,171.76,5,15.5,0,-0.0107,-0.0058,0.0001,0.1629,-0.0058,0.0001,0.1247,0.1042,0.075,40.6474,24.3885,16.259
9298,5cfcd07bbbba37ea502ba737aab84763,20437,0,0,2009-12-22,2016-12-22,2009-12-22,2015-12-23,2467.35,0,0.0,17.47,0.165018,0.086386,44.31137796,f,0.0,3.12,3.12,1,152.44,6,11.5,0,-0.0046,-0.0008,0.0,-0.0,-0.0008,0.0,0.1681,0.0868,0.0,44.2669,0.0,0.0
9299,8eb49ad86a6e2166bee9445873836144,0,0,0,2009-08-11,2016-08-11,2009-08-11,2015-08-13,1177.07,0,0.0,0.0,0.1640569999999999,0.0868029999999999,44.31137796,f,0.0,12.36,12.36,1,88.09,6,10.392,0,-0.0036,0.0017,0.0,0.1778,0.0017,0.0,0.1681,0.0861,0.0,44.3262,0.0,0.0
9300,59aff29eef8428be4b8d9ae7bd47ecb3,21160,0,2590,2007-12-12,2016-12-12,2015-11-18,2015-12-14,2151.82,2590,0.0,142.2,0.111774,0.0966549999999999,40.606701,f,238.38,0.84,0.84,1,167.29,8,19.0,0,-0.0111,-0.0072,-0.0033,0.1629,-0.0072,-0.0033,0.1234,0.1029,0.0726,40.5931,24.3559,16.2372
9301,914b405d267e4a683d21e50216b99c2a,134760,0,12630,2011-02-09,2016-02-09,2011-02-09,2015-02-11,2284.42,1744,0.0,131.38,0.1186359999999999,0.10175,40.606701,f,173.56,29.64,29.64,1,277.05,5,19.8,0,-0.0085,-0.0046,0.0012,0.1629,-0.0046,0.0012,0.1265,0.1059,0.0753,40.7017,24.421,16.2807
9302,779b4ed96afb54bceb515fd9bfbcc51e,7186,0,489,2011-12-29,2016-09-09,2013-09-09,2015-09-10,1042.3,489,0.0,13.74,0.140621,0.0,44.31137796,f,69.68,10.08,10.08,1,76.15,4,10.392,0,-0.0042,0.0,0.0,0.1778,0.0,0.0,0.145,0.0,0.0,44.3558,0.0,0.0
9303,d06eb2cbd0d579a5d6d530faf62bc1fc,21835,9196,0,2012-08-30,2016-08-19,2014-08-19,2015-08-20,2076.77,0,0.0,132.7,0.1128599999999999,0.096521,40.606701,t,0.0,16.56,16.56,2,202.61,3,26.4,0,-0.0202,-0.0143,-0.0039,0.1629,-0.0143,-0.0039,0.1302,0.1055,0.0685,40.9287,22.3439,14.8959
9304,84a370456b381ed46cceb39dfabc1f11,5098,0,1975,2009-09-01,2016-09-01,2009-09-01,2015-09-02,486.15,1975,0.0,16.35,0.165793,0.0885389999999999,44.31137796,f,189.34,10.08,10.08,1,42.21,6,10.392,0,-0.0024,0.0028,0.0,0.1778,0.0028,0.0,0.1688,0.0868,0.0,44.3114,0.0,0.0
9305,aedf0d242c12a2bcb668e71b6935e7cb,484026,0,52510,2010-05-05,2016-05-05,2010-05-05,2015-05-06,6287.77,7058,0.0,16.32,0.1646369999999999,0.087381,44.31137796,f,835.66,22.95,22.95,1,529.16,6,13.856,0,-0.0015,0.0037,0.0,0.1778,0.0037,0.0,0.1681,0.0865,0.0,44.3706,0.0,0.0
9306,542d3a948b2a1648ac185d2b05c300c6,22965,0,0,2012-10-31,2016-11-08,2015-11-01,2015-11-09,2244.58,0,0.0,328.74,0.114782,0.099665,40.606701,f,0.0,11.97,11.97,1,294.26,3,63.0,0,-0.0098,-0.0041,0.0003,0.1629,-0.0041,0.0003,0.1238,0.1035,0.0732,40.6067,24.364,16.2427
9307,3775dd6ed7a752ffbbe1e876dc9246e0,14425,0,4426,2010-02-01,2016-02-01,2015-12-15,2015-02-02,1479.93,4426,0.0,16.65,0.160302,0.082403,44.31137796,f,435.28,23.28,23.28,1,166.26,6,10.35,0,-0.0064,-0.0012,0.0,0.1778,-0.0012,0.0,0.1663,0.0846,0.0,44.341,0.0,0.0
9308,749ccf7805218aa69bb4760e4827a244,48065,154721,7186,2009-12-14,2016-12-14,2015-05-24,2015-12-16,1726.75,1707,0.0,131.76,0.1152369999999999,0.100123,40.606701,t,164.18,5.64,5.64,2,203.8,6,29.7,0,-0.0087,-0.0047,-0.0006,0.0,-0.0047,-0.0006,0.1238,0.1033,0.0731,40.566,24.3396,16.2264
9309,cf7feb48a6e973f752d0473a19d48428,251377,0,27408,2012-07-23,2016-07-23,2015-06-17,2015-07-24,959.26,704,0.0,133.68,0.1151819999999999,0.098841,40.606701,f,69.9,23.4,23.4,1,108.23,4,17.3,0,-0.0113,-0.0064,-0.0005,0.1629,-0.0064,-0.0005,0.1245,0.1039,0.0745,40.6339,24.3803,16.2535
9310,7923b962b415ef1924e38be43dc5a058,11386,1639,0,2012-07-07,2016-07-07,2012-07-07,2015-07-09,1158.95,0,0.0,102.71,0.1169099999999999,0.100572,40.606701,t,0.0,41.52,41.52,2,171.28,4,20.785,1,0.0166,-0.0214,-0.075,3.701,-0.0214,-0.075,0.1277,0.1035,0.0692,40.9287,22.3439,14.8959
9311,7723047a47d503b16382c3f33d6d3fb8,3083,0,0,2011-06-07,2016-06-07,2015-04-29,2015-06-14,459.51,0,0.0,16.38,0.14398,0.0,44.31137796,f,0.0,16.92,16.92,1,45.86,5,10.392,0,-0.0055,0.0,0.0,0.1778,0.0,0.0,0.1485,0.0,0.0,44.3558,0.0,0.0
9312,fe8d569053ef085df938198c5fdb4ba6,5151,0,0,2012-07-03,2016-07-10,2015-07-10,2014-07-07,891.83,0,0.0,16.16,0.195763,0.0,45.80687796,f,0.0,32.56,32.56,2,53.7,4,13.2,0,0.0482,0.0,0.0,1.6778,0.0,0.0,0.1784,0.0,0.0,45.2456,0.0,0.0
9313,d3800b4b78bd4147a0c9d47fe3bdec82,43144,36594,6837,2009-10-05,2016-10-05,2009-10-05,2015-10-09,6337.13,6837,0.0,17.6,0.142819,0.0,44.31137796,t,989.31,6.92,6.92,2,458.55,6,10.392,0,-0.0038,0.0,0.0,0.1778,0.0,0.0,0.1467,0.0,0.0,44.2966,0.0,0.0
9314,b3916b398e23aa54255564b7676865bc,10290,0,1776,2013-06-05,2016-06-05,2015-04-29,2015-06-14,1521.31,1776,0.0,21.31,0.144558,0.0,44.31137796,f,259.76,21.52,21.52,1,129.79,3,13.2,0,-0.0024,0.0,0.0,0.1778,0.0,0.0,0.1478,0.0,0.0,44.3558,0.0,0.0
9315,d2986c69edd6f85655b3b5893dad0c27,156791,0,13288,2004-07-26,2016-07-26,2016-01-16,2015-07-27,8312.75,6796,0.0,131.76,0.113323,0.096984,40.606701,f,654.5,20.98,20.98,1,654.31,12,43.81,0,-0.0097,-0.0048,0.0011,0.1629,-0.0048,0.0011,0.122,0.1014,0.072,40.6339,24.3803,16.2535
9316,4d9a403de08d27011b9a6555db784633,7355,0,0,2013-02-27,2016-02-27,2014-02-14,2015-03-09,125.46,0,0.0,16.26,0.165794,0.087899,44.31137796,f,0.0,26.04,26.04,2,14.3,3,10.392,0,-0.0103,0.0013,0.0,-0.0,0.0013,0.0,0.1703,0.0883,0.0,44.2669,0.0,0.0
9317,e46aaf7a28a0a225c44b9285fdae3c07,1507,0,285,2009-12-18,2016-12-18,2009-12-18,2015-12-20,158.51,285,0.0,144.44,0.1152369999999999,0.100123,41.27136420000001,f,29.35,41.16,41.16,1,15.9,6,16.5,1,-0.0082,-0.0042,-0.0001,0.0,-0.0042,-0.0001,0.1242,0.1037,0.0735,40.566,24.3396,16.2264
9318,676b770e67d1ae51f56db5a8b906bf23,13947,2588,700,2013-03-09,2017-01-23,2015-12-17,2016-01-24,1809.82,700,28.0,129.61,0.15441,0.130525,41.1052014,t,88.01,60.6,60.6,2,135.05,3,17.320999999999998,0,0.0265,0.0234,0.0172,0.6629,0.0234,0.0172,0.1594,0.1324,0.0928,41.1736,24.8875,16.7445
9319,cb1e80b4f353f00f7bf6b9dbcabdf581,12608,0,0,2009-11-05,2016-06-18,2015-06-09,2015-06-23,1311.32,0,0.0,120.06,0.1152369999999999,0.100123,40.606701,f,0.0,13.8,13.8,1,175.0,6,15.1,0,-0.007,-0.0013,0.003,0.1629,-0.0013,0.003,0.1219,0.1016,0.0714,40.5795,24.3477,16.2318
9320,90647d2c134c8a182cc70c212c19b385,4622,0,0,2009-08-01,2016-01-30,2014-01-30,2015-02-09,675.92,0,0.0,16.47,0.146348,0.0,45.80687796,f,0.0,33.12,33.12,1,67.62,6,13.2,0,-0.0045,0.0,0.0,-0.0,0.0,0.0,0.146,0.0,0.0,44.2669,0.0,0.0
9321,5bc4c9128a508ab6808d6871ecc1927e,4976,15109,420,2011-05-09,2016-05-09,2011-05-09,2015-05-14,741.21,420,0.0,13.57,0.144902,0.0,44.31137796,t,61.44,24.42,24.42,2,73.79,5,13.2,0,-0.0034,0.0,0.0,0.1778,0.0,0.0,0.149,0.0,0.0,44.3706,0.0,0.0
9322,106efc072d49cdd6e61d107a91f12a0e,4176,2878,0,2011-11-29,2016-11-29,2011-11-29,2015-11-30,59.98,0,0.0,19.59,0.147506,0.0,46.30537836,t,0.0,26.73,26.73,4,7.13,4,13.2,0,-0.0064,0.0855,0.0,-0.0,0.0855,0.0,0.1504,0.0071,0.0,44.2669,0.0,0.0
9323,f8e8f5b32052ad5140c506a966effc5c,58132,0,4724,2012-02-23,2016-11-11,2013-11-11,2015-11-12,2562.63,1890,0.0,142.83,0.1152369999999999,0.100123,40.606701,f,204.49,49.44,49.44,1,267.86,4,33.0,1,-0.007,-0.0013,0.003,0.1629,-0.0013,0.003,0.122,0.1019,0.0717,40.5931,24.3559,16.2372
9324,3efef20bdd722d0c41753e66ac2ba9cc,99940,0,6879,2011-07-27,2016-06-17,2014-06-17,2015-06-23,1913.36,0,0.0,8.54,0.1446309999999999,0.0,44.31137796,f,0.0,16.08,16.08,1,186.19,5,11.0,0,-0.0013,0.0,0.0,0.1778,0.0,0.0,0.1463,0.0071,0.0,44.2966,0.0,0.0
9325,006e3fba0c72834b3950b1940b592dda,49757,1350391,5509,2012-01-19,2016-04-22,2015-04-22,2015-01-20,5066.43,5509,0.0,143.29,0.110314,0.093976,40.606701,t,540.92,19.92,19.92,2,485.99,4,16.5,0,-0.0138,-0.0093,-0.0014,0.0,-0.0093,-0.0014,0.1194,0.0994,0.0705,40.566,24.3396,16.2264
9326,2a0d148286665fa8410867d01b6454a3,3080,0,212,2011-12-13,2016-12-13,2011-12-13,2015-12-14,339.29,212,0.0,129.59,0.1165089999999999,0.101397,41.27136420000001,f,22.17,37.42,37.42,1,39.01,4,20.0,0,-0.0082,-0.0042,-0.0001,0.0,-0.0042,-0.0001,0.1276,0.1072,0.0769,40.566,24.3396,16.2264
9327,a89dc3ae9aa43ba8e60e709afcde9ba1,1731,0,214,2012-10-15,2016-10-15,2014-02-12,2015-10-16,260.66,214,0.0,16.28,0.147506,0.0,46.30537836,f,31.9,21.64,21.64,1,26.5,3,10.392,0,-0.003,0.0,0.0,2.1778,0.0,0.0,0.1508,0.0,0.0,44.6299,0.0,0.0
